order_id,customer_name,city,region,category,product,sales,discount_percent,profit,quantity,payment_mode,order_date
5908,Kimberly Bates,Chennai,East,Groceries,Snacks,7147.39,20.23,417.94,3,UPI,2025-07-05
5909,Nicole Clark,Tirunelveli,North,Furniture,Cupboard,44746.95,12.37,10942.83,10,Card,2025-01-02
5910,Sara Johnson,Madurai,South,Sports,Cricket Bat,1194.52,22.06,164.78,9,Card,2024-10-16
5911,Raymond Page,Madurai,North,Sports,Cricket Bat,26920.19,1.33,4487.35,4,UPI,2024-01-01
5912,Dean Ramos,Salem,East,Electronics,Smart Watch,36251.83,19.24,7959.7,7,Cash,2024-04-05
5913,Allison Clay,Tirunelveli,North,Electronics,Mobile,32892.22,29.69,3866.67,4,Net Banking,2024-09-19
5914,Dr. Timothy Smith DVM,Tirunelveli,West,Furniture,Chair,48698.91,4.64,5594.44,6,Card,2025-10-16
5915,Vickie Haynes,Salem,South,Furniture,Chair,40490.18,17.15,9546.57,7,Net Banking,2024-09-21
5916,Ernest Hammond,Tirunelveli,South,Furniture,Sofa,40245.78,1.73,5674.46,9,Cash,2025-11-01
5917,Jason Kim,Trichy,West,Clothing,Kurti,27035.54,11.46,4594.95,7,UPI,2025-08-06
5918,Jennifer Sandoval,Chennai,East,Electronics,Headphones,30525.67,11.42,2038.08,1,Card,2024-02-09
5919,Kristen Wallace,Coimbatore,West,Clothing,Jacket,35753.46,5.2,6297.23,8,UPI,2025-03-27
5920,David Proctor,Salem,North,Clothing,Kurti,592.57,11.01,94.81,2,Cash,2024-01-12
5921,Kevin Golden,Trichy,East,Electronics,Smart Watch,524.54,24.94,78.91,9,Card,2024-04-18
5922,Matthew Stone,Chennai,East,Sports,Cricket Bat,49256.96,24.02,9437.96,5,Net Banking,2024-10-28
5923,Jennifer Brown,Coimbatore,South,Clothing,Jeans,39863.16,9.3,4264.79,1,UPI,2025-09-15
5924,Tamara Berry,Chennai,East,Electronics,Mobile,31049.61,27.11,3379.62,5,UPI,2025-10-21
5925,Nicholas Anderson,Trichy,West,Groceries,Milk,30724.6,0.41,6918.31,9,Cash,2024-05-18
5926,Linda Wright,Trichy,East,Furniture,Table,23458.11,20.05,1430.98,8,UPI,2025-08-12
5927,Jennifer Hines DDS,Salem,North,Clothing,Kurti,31656.49,1.22,5181.57,1,Cash,2025-09-15
5928,Matthew Bell,Trichy,East,Groceries,Oil,16135.8,13.86,3516.84,1,Cash,2024-10-25
5929,Paula Kline,Tirunelveli,West,Furniture,Table,8496.14,14.59,811.23,9,Net Banking,2024-01-04
5930,Adam Klein,Chennai,West,Groceries,Snacks,19049.26,23.8,4434.63,10,Net Banking,2025-04-21
5931,Heather Gentry,Trichy,South,Electronics,Laptop,12895.22,14.41,2845.53,1,UPI,2025-09-21
5932,Rebecca Castillo,Trichy,West,Electronics,Headphones,16716.75,19.02,2396.29,3,UPI,2025-08-01
5933,Anita Lee,Trichy,East,Groceries,Snacks,4058.1,7.31,722.09,4,Cash,2024-08-13
5934,Lori Terry,Trichy,South,Clothing,Kurti,47297.75,12.83,10888.28,6,Cash,2024-07-04
5935,Stephanie King,Salem,East,Clothing,Jacket,17687.31,20.09,2970.54,3,Card,2025-05-22
5936,Roy Jenkins,Salem,North,Groceries,Milk,34728.85,16.55,6428.88,10,Card,2024-07-05
5937,Jennifer Moore,Madurai,East,Sports,Gym Bag,8115.55,16.42,1616.07,3,Cash,2024-12-14
5938,Jesse Williams,Chennai,South,Sports,Gym Bag,18567.85,12.72,2210.51,2,Net Banking,2025-01-24
5939,Candace Price,Trichy,North,Furniture,Cupboard,30957.75,12.44,7461.56,2,Net Banking,2024-11-03
5940,Susan Dunlap,Tirunelveli,West,Electronics,Laptop,27977.58,16.39,1438.85,3,Cash,2025-08-13
5941,Jessica Gray,Coimbatore,South,Groceries,Milk,42950.99,18.41,8471.06,5,Card,2025-08-15
5942,Anthony Henderson,Trichy,East,Sports,Gym Bag,16620.92,11.86,1952.9,3,UPI,2024-05-16
5943,Shawn Nelson,Chennai,East,Furniture,Table,46627.57,24.98,3523.13,5,Cash,2024-11-26
5944,Ashley Adams,Madurai,North,Electronics,Headphones,36324.4,10.46,5437.35,10,UPI,2024-12-24
5945,Amy Bell,Madurai,West,Sports,Football,38293.07,26.74,5769.77,10,UPI,2024-03-07
5946,Marcus Robinson,Salem,South,Clothing,Jacket,10655.11,22.2,1573.93,2,UPI,2025-12-26
5947,Sarah Christensen,Trichy,East,Groceries,Milk,23565.22,0.91,4294.47,2,Card,2025-04-01
5948,Marilyn Booth,Coimbatore,South,Furniture,Chair,47598.45,28.25,3280.98,9,Card,2024-01-26
5949,Haley Simpson,Chennai,North,Clothing,T-Shirt,39357.76,2.25,2700.41,6,Cash,2024-03-22
5950,Karen Morris,Chennai,West,Furniture,Cupboard,31213.72,21.06,6213.89,5,Cash,2025-08-03
5951,Brittany Braun,Salem,South,Furniture,Cupboard,42114.42,2.33,3424.18,3,Card,2025-07-20
5952,Kathleen Weeks,Tirunelveli,South,Electronics,Smart Watch,3513.03,12.06,454.07,9,Card,2024-10-08
5953,Sheila Kelley,Trichy,East,Groceries,Oil,4979.94,25.7,257.68,8,Net Banking,2024-09-20
5954,Jason Adams,Tirunelveli,East,Furniture,Sofa,45965.79,29.34,3800.05,3,Cash,2024-01-26
5955,Angela Goodman,Trichy,East,Electronics,Smart Watch,21778.33,3.35,2682.34,2,Card,2025-01-11
5956,Andrew Flores,Madurai,North,Groceries,Oil,31735.73,3.35,5463.74,4,Net Banking,2024-03-08
5957,Gerald Pena,Coimbatore,North,Sports,Cricket Bat,49540.48,27.06,3489.43,1,Net Banking,2024-02-08
5958,Sara Brown,Chennai,East,Electronics,Mobile,31026.02,25.49,7535.88,7,UPI,2024-11-23
5959,Nicole Gutierrez,Chennai,South,Furniture,Table,29407.63,12.52,6982.57,6,UPI,2025-08-22
5960,Diana Curry,Salem,North,Electronics,Smart Watch,26935.65,3.23,3867.82,10,Net Banking,2025-12-30
5961,Kimberly Burke,Salem,North,Furniture,Table,1255.9,16.16,77.21,6,UPI,2025-01-26
5962,Paul Flynn,Salem,South,Groceries,Rice,22437.5,16.94,1703.42,3,Cash,2025-12-18
5963,Nicole Rodriguez,Coimbatore,South,Clothing,Kurti,37924.34,12.78,3623.08,5,Net Banking,2024-11-18
5964,Sara Patton MD,Salem,West,Clothing,T-Shirt,45513.44,21.02,6637.58,8,Net Banking,2025-12-26
5965,Lindsay Turner,Trichy,North,Groceries,Oil,45715.6,12.92,4834.36,7,Cash,2024-10-24
5966,Lisa Bradley,Madurai,West,Sports,Football,16115.69,16.96,1222.35,9,Card,2025-03-20
5967,Matthew Riddle,Madurai,West,Groceries,Milk,30213.02,15.71,3919.07,8,Cash,2024-02-13
5968,Heather Branch,Madurai,South,Sports,Cricket Bat,30339.91,19.69,6281.14,3,Cash,2025-01-06
5969,Thomas Johnson,Salem,South,Furniture,Sofa,46908.86,12.28,5329.28,5,UPI,2025-04-21
5970,Brian Lee,Coimbatore,South,Groceries,Rice,13732.7,10.46,2659.24,4,Cash,2025-05-07
5971,Andrea Campos,Tirunelveli,East,Furniture,Chair,1523.07,4.17,88.72,1,Cash,2024-12-28
5972,Teresa Taylor,Trichy,South,Electronics,Smart Watch,13349.93,11.99,2195.71,6,Card,2024-06-14
5973,Anna Williams,Madurai,West,Furniture,Chair,18692.94,2.66,2653.17,9,Card,2024-05-21
5974,Jamie Carter,Madurai,North,Groceries,Oil,33451.93,9.36,8169.53,8,UPI,2024-02-18
5975,Monica Mcdowell,Salem,South,Furniture,Chair,23327.57,9.22,1203.2,7,Net Banking,2024-05-02
5976,Kristen Hodges,Madurai,North,Groceries,Rice,5085.53,1.13,597.03,8,UPI,2025-02-28
5977,Jasmine Curtis,Madurai,West,Clothing,Kurti,18910.24,29.93,1883.16,1,Net Banking,2025-01-12
5978,Mathew Cook,Coimbatore,South,Furniture,Chair,32854.6,20.87,6011.45,1,Card,2024-07-16
5979,David Howell DDS,Chennai,East,Clothing,Jacket,47377.54,13.53,5230.9,9,UPI,2025-03-22
5980,Jennifer Finley,Madurai,South,Groceries,Milk,29373.66,8.67,1967,9,Net Banking,2025-05-09
5981,Alyssa White,Coimbatore,South,Sports,Football,15474.37,24.3,3322.63,4,Net Banking,2025-03-12
5982,Susan Riggs,Tirunelveli,North,Electronics,Headphones,19206.97,23.34,3817.33,8,Cash,2025-09-04
5983,Patricia Hammond,Chennai,North,Clothing,Jeans,11777.55,15.48,2443.02,3,Net Banking,2025-05-11
5984,Evan George,Tirunelveli,North,Furniture,Cupboard,21938.64,21.57,2064.68,4,Card,2024-06-02
5985,Nicole Thomas,Coimbatore,South,Sports,Football,13201.89,10.66,3205.27,8,Cash,2025-08-13
5986,Kayla Walsh,Tirunelveli,East,Furniture,Chair,2758.41,3.37,296.37,7,Cash,2024-11-05
5987,Joseph Santana,Tirunelveli,South,Groceries,Oil,21419.34,6.25,1646.91,6,Cash,2025-02-26
5988,Justin Jones,Trichy,South,Sports,Gym Bag,11395.93,6.65,1386.14,7,Net Banking,2025-10-29
5989,Oscar Martin,Tirunelveli,North,Groceries,Snacks,16022.16,3.85,2788.45,8,UPI,2025-01-25
5990,Jason Gardner,Tirunelveli,West,Furniture,Sofa,24478.71,27.79,5995.53,2,Card,2024-06-03
5991,Zachary Young,Salem,East,Furniture,Chair,43559.61,28.83,7185.64,8,Net Banking,2024-08-23
5992,Roberta Montes,Madurai,East,Clothing,Kurti,8791.69,14.67,2167.57,8,Cash,2024-08-15
5993,Carl Santana,Coimbatore,West,Electronics,Mobile,48376.03,5.95,9560.06,6,Net Banking,2025-10-03
5994,Ryan Reyes,Madurai,South,Furniture,Table,15890.97,18.24,3270.63,6,Cash,2025-12-14
5995,Mark Holland,Coimbatore,West,Furniture,Chair,12300.83,20.07,1559.89,5,Card,2024-03-05
5996,Barbara Kelley,Coimbatore,South,Electronics,Laptop,12032.91,4.9,694.05,10,Cash,2024-09-07
5997,William Cervantes,Tirunelveli,East,Furniture,Table,22954.53,17.3,2112.04,5,Cash,2025-11-12
5998,Julia Murphy,Madurai,East,Sports,Shoes,31009.02,23.91,2203.16,9,Card,2024-03-28
5999,Amanda Walton,Tirunelveli,North,Sports,Shoes,9441.64,2.76,1615.51,3,Card,2025-02-20
6000,Andrea Lopez,Madurai,East,Clothing,T-Shirt,41431.77,4.53,4247.31,6,Card,2024-09-20
6001,Steve Evans,Salem,North,Furniture,Table,2320.99,21.57,312.31,6,Card,2025-04-05
6002,Michelle Miller,Chennai,South,Electronics,Headphones,41308.79,4.95,2470.22,6,UPI,2024-10-02
6003,Mrs. Sandra Hinton,Tirunelveli,North,Furniture,Sofa,25643.24,23.53,4806.78,3,Card,2024-11-05
6004,Kimberly Newman,Trichy,West,Groceries,Rice,9576.88,12.08,1892.61,10,Net Banking,2024-04-21
6005,Wendy Sanders,Chennai,South,Sports,Cricket Bat,4779.62,5.21,546.95,2,Cash,2025-06-12
6006,Jill Robbins,Trichy,South,Electronics,Laptop,26123.56,28.98,3177.97,9,Card,2024-03-12
6007,James Ward,Coimbatore,South,Furniture,Table,11473.68,15.49,2422.81,7,UPI,2025-09-05
6008,Stacey Martin,Coimbatore,North,Groceries,Snacks,14477.81,27.83,2593.48,9,Cash,2024-06-27
6009,Marilyn Hughes,Chennai,North,Electronics,Mobile,3289.87,9.62,500.74,10,UPI,2025-09-26
6010,Laurie Poole,Tirunelveli,South,Sports,Cricket Bat,39104.62,10.64,2471.17,9,Card,2024-04-28
6011,David Smith,Tirunelveli,East,Sports,Gym Bag,18496.35,7,2708.4,2,Cash,2024-08-19
6012,Tiffany Castro,Salem,North,Electronics,Laptop,39324.05,10.82,9070.29,2,Card,2025-06-17
6013,Brandi Gibbs,Trichy,South,Sports,Cricket Bat,49803.5,22.78,9229.75,4,Card,2025-04-12
6014,Ana Moody,Trichy,East,Sports,Shoes,45369.77,20.24,10967.54,10,Cash,2024-08-03
6015,Jessica Wilson,Tirunelveli,West,Electronics,Laptop,29671.17,0.1,6177.69,9,Card,2024-01-05
6016,Eric Horn,Trichy,South,Furniture,Sofa,16869.34,7.3,2158.32,8,Card,2025-08-13
6017,Brian Martin,Chennai,South,Clothing,Kurti,26788.66,6.14,1539.67,7,Cash,2024-05-08
6018,Danny Watson,Tirunelveli,East,Clothing,Jeans,6885,12.6,1488.91,2,Card,2025-07-03
6019,Megan Moore,Tirunelveli,West,Clothing,T-Shirt,2574.96,0.77,448.57,7,Cash,2024-08-12
6020,Matthew Henderson,Salem,South,Clothing,Jacket,38378.08,15.55,3637.27,6,Cash,2025-07-07
6021,Nicole Garcia,Trichy,South,Sports,Football,12886.08,19.85,3149.68,7,Card,2024-06-02
6022,Angela Huang,Madurai,South,Sports,Football,23220.39,19.24,4049.39,1,Net Banking,2024-10-11
6023,Dustin Shannon,Tirunelveli,South,Furniture,Table,10767.25,13.76,2641.98,6,UPI,2025-02-09
6024,Casey Barry,Madurai,West,Electronics,Headphones,48089.85,28.85,5712.95,9,Cash,2025-11-25
6025,Shelby Taylor,Coimbatore,North,Sports,Shoes,37604.82,6.83,8998.78,9,Cash,2025-08-23
6026,Angela Stevens,Trichy,North,Clothing,Jeans,32084.95,7.87,5004.74,6,Cash,2024-02-21
6027,Adam Johnson,Salem,East,Furniture,Chair,28727.31,1.17,6562.77,1,Net Banking,2024-04-26
6028,Robert Douglas,Tirunelveli,West,Electronics,Laptop,1931.43,29.25,457.69,5,Card,2025-07-19
6029,Mr. John Brown Jr.,Trichy,South,Clothing,Jeans,7472.64,21.66,507.22,3,Card,2024-10-29
6030,Joseph Garcia,Tirunelveli,North,Electronics,Mobile,26127.33,23.9,2798.53,6,Net Banking,2024-11-02
6031,Krista Mcdonald,Tirunelveli,North,Groceries,Milk,39406.5,8.92,8749.34,3,Cash,2025-09-15
6032,William Camacho,Madurai,South,Furniture,Table,47659.37,21.37,9591.04,2,Card,2025-02-16
6033,David Velez,Salem,North,Sports,Cricket Bat,7033.46,22.73,1757.98,2,Card,2025-05-01
6034,Tammy Morris,Trichy,South,Electronics,Mobile,48840.62,2.57,4647.59,5,Cash,2025-05-08
6035,Matthew Castillo,Chennai,East,Clothing,T-Shirt,10409.16,18.08,837.42,1,Net Banking,2025-11-09
6036,Dana Craig,Madurai,East,Clothing,Jacket,49625.41,15.6,8362.89,8,Net Banking,2024-07-30
6037,Mercedes Bennett,Madurai,South,Groceries,Milk,18683.43,24.82,1961.71,2,Cash,2025-06-12
6038,Lynn Dickson,Tirunelveli,South,Furniture,Chair,13157.81,15.85,926.1,5,Card,2025-05-09
6039,Andrea King,Trichy,South,Sports,Shoes,39664.89,15.12,5666.75,3,Cash,2024-01-14
6040,Ashley Luna,Tirunelveli,East,Furniture,Cupboard,8398.04,20.64,1369.64,2,Cash,2025-09-03
6041,Marc Ford,Madurai,West,Electronics,Laptop,48233.15,14.34,3376.79,4,Net Banking,2025-05-07
6042,Joseph Russell,Madurai,West,Electronics,Laptop,39401.08,26.92,5467.71,2,UPI,2024-01-18
6043,Michael Nolan,Salem,East,Furniture,Table,20028.18,18.11,3349.74,6,Card,2025-06-21
6044,Kathryn Hansen,Coimbatore,West,Furniture,Chair,35453.21,29.98,7179.45,2,Net Banking,2025-10-23
6045,Scott Nguyen,Madurai,South,Furniture,Table,11708.52,19.15,2801.05,2,Net Banking,2025-10-09
6046,Edward Zimmerman,Trichy,West,Clothing,Kurti,29761.07,18.73,5170.99,6,Card,2024-08-06
6047,Robert Garcia,Tirunelveli,South,Furniture,Sofa,7732.31,21.69,1437,4,Net Banking,2024-05-02
6048,Janet Smith,Coimbatore,South,Furniture,Chair,22668.12,24.87,2564.19,6,UPI,2025-11-12
6049,Gloria Schneider,Coimbatore,South,Clothing,Kurti,30958.64,0.56,6480.79,4,UPI,2025-02-07
6050,Jennifer Hampton,Trichy,East,Electronics,Headphones,21904.48,3.14,3895.94,3,UPI,2025-07-16
6051,Andrew King,Trichy,South,Clothing,T-Shirt,45242.7,4.95,4283.5,7,Cash,2024-05-31
6052,Amy Logan,Salem,East,Clothing,Jacket,46953.08,28.29,4719.91,9,Cash,2024-06-17
6053,Logan Phillips,Tirunelveli,North,Sports,Cricket Bat,18106.12,18.25,4208.5,1,Net Banking,2024-05-16
6054,Mary Herrera,Madurai,South,Furniture,Table,45501.85,21.5,3915.88,8,Net Banking,2025-09-18
6055,Courtney Christian,Coimbatore,West,Sports,Football,16630.86,28.38,4076.56,10,Cash,2025-02-16
6056,Traci Carpenter,Trichy,South,Electronics,Headphones,33734.19,13.25,4739.81,7,Cash,2024-05-26
6057,Douglas Reed,Salem,South,Clothing,Kurti,1788.16,5.31,298.7,10,Card,2024-05-15
6058,Frank Gonzalez,Tirunelveli,South,Groceries,Snacks,8435.22,20.88,986.14,4,UPI,2024-10-16
6059,Heather Carter,Madurai,West,Furniture,Cupboard,12895.7,4.54,1642.7,7,Cash,2024-06-17
6060,Rachel Carey,Coimbatore,East,Sports,Shoes,45647.14,11.49,8162.77,8,UPI,2025-05-28
6061,Heather Fox,Chennai,West,Electronics,Mobile,35094.53,10,1883.94,7,UPI,2024-02-04
6062,Tanya Chapman,Tirunelveli,South,Electronics,Mobile,19475.03,24.07,2152.11,1,UPI,2024-05-24
6063,Reginald Davis,Tirunelveli,North,Sports,Shoes,39723.99,11.59,8054.43,3,Card,2024-03-10
6064,Jake Conley,Chennai,North,Groceries,Milk,32148.79,24.62,3221.53,9,Card,2025-09-06
6065,Christopher Scott,Coimbatore,West,Electronics,Mobile,7977.78,29.37,485.99,1,Card,2025-03-13
6066,Hannah Merritt DVM,Madurai,North,Groceries,Oil,45163.04,0.09,8934.62,7,Net Banking,2025-07-21
6067,Jamie Shaw,Chennai,South,Sports,Football,14080.09,1.99,2231.98,3,Card,2025-04-22
6068,Randall Reynolds,Coimbatore,East,Groceries,Milk,44710.56,5.04,7957.17,6,Net Banking,2025-11-09
6069,Lisa Baker,Salem,West,Clothing,T-Shirt,4229.39,7.72,561.8,7,Card,2025-08-23
6070,Annette Owens,Trichy,East,Groceries,Snacks,18999.08,28.95,4244.19,2,Cash,2024-07-28
6071,Caitlin Jimenez,Chennai,West,Sports,Cricket Bat,3600.28,4.4,728.19,2,Cash,2024-06-26
6072,David Wood,Salem,North,Sports,Cricket Bat,8130.41,26.37,1644.34,5,Cash,2025-02-17
6073,Jessica Phillips,Madurai,South,Furniture,Table,32330.94,9.2,2111.52,9,UPI,2024-01-10
6074,Beverly Stark,Madurai,East,Sports,Football,24700.79,5.56,4866.94,8,Card,2024-03-05
6075,Daniel Rodriguez,Tirunelveli,South,Sports,Football,3762.59,25.89,327.39,3,Cash,2025-10-22
6076,Kyle Morgan,Chennai,South,Groceries,Oil,19193.51,28.37,4367.29,3,Cash,2025-05-13
6077,Patricia Miller,Madurai,West,Electronics,Mobile,48847.02,8.23,10848.82,10,Card,2024-09-19
6078,Jeremy Cantu,Salem,South,Furniture,Table,30604.67,20.41,2831.61,6,UPI,2024-02-20
6079,Kathy Smith,Madurai,East,Sports,Shoes,33819.43,27.39,3251.81,2,Cash,2024-06-12
6080,Darren Shaffer,Trichy,North,Furniture,Chair,43967.64,2.23,2786.35,7,Card,2025-12-15
6081,Darius Cooper,Coimbatore,East,Sports,Football,6774.05,12.81,1645.69,1,Card,2025-03-14
6082,Laura Robinson,Chennai,South,Furniture,Table,15976.8,26.38,2227.2,9,Cash,2025-04-05
6083,Amanda Martinez,Trichy,East,Furniture,Cupboard,20554.16,8.78,4494.06,8,Net Banking,2025-10-01
6084,Kristopher Gonzalez,Coimbatore,South,Clothing,Kurti,49697.44,10.73,11925.66,3,Cash,2025-08-28
6085,Amanda Ruiz,Chennai,North,Clothing,Jeans,41200.36,26.18,4651.03,5,Cash,2025-10-25
6086,Alan Frank,Coimbatore,East,Furniture,Sofa,16901.05,20.53,3618.88,2,Card,2024-12-19
6087,Rebecca Miller,Tirunelveli,South,Groceries,Milk,46702.48,7.31,8734.34,8,Cash,2025-11-28
6088,Jenna Rivera,Trichy,West,Groceries,Snacks,49587.45,5.19,8005.63,4,Cash,2024-08-27
6089,Veronica Davis,Coimbatore,South,Sports,Shoes,580.47,20.67,143.19,10,Cash,2025-01-06
6090,Katelyn Joseph,Madurai,South,Furniture,Cupboard,31102.05,18.05,1680.61,3,UPI,2025-11-16
6091,James Jenkins,Coimbatore,West,Groceries,Rice,34084.94,25.66,7977.29,2,UPI,2024-04-26
6092,Steven Romero,Chennai,East,Clothing,Kurti,27109.87,23.75,1641.62,10,Cash,2025-11-27
6093,Matthew Young,Coimbatore,North,Electronics,Headphones,16902.12,20.29,2437.42,8,Cash,2025-05-16
6094,Laura Phillips,Salem,East,Furniture,Sofa,18795.04,6.1,4407.32,8,Cash,2025-03-22
6095,Karen Wang,Salem,North,Groceries,Snacks,48657.15,18.53,4816.03,5,Card,2025-07-10
6096,Robert Abbott III,Madurai,North,Sports,Football,1215.1,28.42,148.6,7,Cash,2025-03-21
6097,Timothy Black,Chennai,North,Groceries,Milk,13615.46,3.86,1940.51,9,Card,2025-10-03
6098,Christina Webb,Tirunelveli,West,Furniture,Cupboard,12583.59,4.39,2501.68,10,Cash,2024-05-09
6099,Wendy Ortiz,Chennai,South,Furniture,Cupboard,973.37,8.38,235.16,5,UPI,2024-03-13
6100,Johnny Smith,Madurai,North,Clothing,Jacket,32729.68,22.87,5677.01,6,Cash,2024-09-16
6101,Roberta Parks,Trichy,South,Groceries,Oil,44254.94,16.27,5000.17,10,Cash,2025-07-17
6102,Alexander Nichols,Chennai,East,Groceries,Milk,40540.33,8,8930.54,3,Card,2024-02-13
6103,Jessica Winters,Coimbatore,North,Electronics,Smart Watch,5889.41,12.57,911.68,7,UPI,2025-10-23
6104,Gregory Burgess,Coimbatore,North,Furniture,Table,35843.46,23.12,3245.66,4,Cash,2024-07-13
6105,Michael Mcintosh,Tirunelveli,East,Clothing,T-Shirt,37171.83,16.96,8455,7,UPI,2024-07-03
6106,Robert Juarez,Chennai,East,Sports,Football,43485.82,25.41,10376.41,4,Card,2025-03-12
6107,Dan Henry,Tirunelveli,North,Clothing,Kurti,43429.19,18.18,9153.25,10,Card,2024-05-20
6108,Crystal Dean,Tirunelveli,East,Sports,Cricket Bat,27981.63,12.74,4521.03,8,UPI,2025-05-27
6109,Alison Matthews,Madurai,South,Groceries,Rice,2507.56,22.95,511.92,10,Net Banking,2024-09-16
6110,Christopher Riddle,Chennai,West,Clothing,Jeans,40013.72,10.97,7157.53,5,Cash,2025-11-16
6111,Derek Robinson,Tirunelveli,South,Clothing,Jacket,45060.31,1.56,7795.83,3,Cash,2025-12-23
6112,Albert Jordan,Coimbatore,North,Furniture,Table,2326.76,4.46,198.46,8,Cash,2025-03-09
6113,Heather May,Salem,West,Groceries,Rice,10893.23,0.79,716.6,6,Cash,2025-07-13
6114,Jean Duarte,Trichy,East,Clothing,Jeans,32843.93,14.76,6515.57,2,Cash,2024-08-24
6115,Ashley Aguilar,Tirunelveli,West,Electronics,Smart Watch,47848.99,20.26,9912.62,3,Cash,2025-06-03
6116,Helen Morris,Trichy,West,Electronics,Mobile,2986.44,11.17,498.92,6,Card,2024-12-11
6117,Christopher Sanchez,Tirunelveli,South,Electronics,Mobile,2074.39,28.48,128.54,2,UPI,2024-10-29
6118,Tammy Greene,Trichy,North,Electronics,Mobile,19699.89,27.34,3153.75,6,Card,2025-07-16
6119,Tiffany Schaefer,Coimbatore,South,Clothing,Jeans,42772.33,17.95,4887.98,10,Net Banking,2024-04-12
6120,Sarah Weaver,Tirunelveli,West,Sports,Football,45368.26,5.06,7388.62,1,Net Banking,2025-04-27
6121,Craig Gonzalez,Trichy,East,Electronics,Smart Watch,43747.72,2.91,9094.48,7,Cash,2025-06-19
6122,Heather Little,Coimbatore,West,Groceries,Snacks,12172.7,27.58,989.75,6,Net Banking,2025-03-03
6123,Keith Bailey,Trichy,North,Furniture,Sofa,37920.22,14.63,5255.75,2,Net Banking,2024-10-03
6124,Darlene Nixon,Chennai,South,Clothing,T-Shirt,1066.57,29.79,110.97,9,UPI,2024-05-24
6125,Richard Morales,Coimbatore,East,Electronics,Headphones,5922.74,20.03,682.94,10,Card,2024-12-24
6126,Eric Jones,Tirunelveli,West,Sports,Cricket Bat,49491.02,26.74,8029.89,3,Net Banking,2024-06-19
6127,Jesus Scott,Chennai,West,Sports,Football,25453.28,26.08,5447.76,2,Cash,2024-02-02
6128,Thomas Cooper,Tirunelveli,South,Clothing,T-Shirt,26218.23,20.28,6048.15,6,Cash,2024-12-22
6129,Kyle Hardy,Chennai,North,Furniture,Table,36580.85,24.97,5543.45,9,Net Banking,2025-06-06
6130,Richard Powell,Coimbatore,North,Furniture,Sofa,410.27,20.37,53.62,2,Cash,2024-06-30
6131,Matthew Romero,Madurai,North,Electronics,Smart Watch,22261.21,24.84,3425.43,5,Net Banking,2025-06-22
6132,Sarah Hoover,Coimbatore,South,Clothing,Jeans,11409.72,3.44,1554.23,1,Net Banking,2025-03-10
6133,Kathleen Cruz,Chennai,South,Clothing,Kurti,28113.2,6.34,2884.75,3,Card,2025-10-20
6134,Christopher Sharp,Trichy,West,Groceries,Rice,547.86,24.14,35.16,1,Cash,2024-01-31
6135,Vicki Levy,Coimbatore,North,Electronics,Smart Watch,5627.3,27.87,286.61,3,Net Banking,2025-04-08
6136,Charles White,Salem,South,Sports,Shoes,35603.26,2.4,6800.19,6,Net Banking,2024-01-10
6137,Hannah Mcgee,Coimbatore,South,Clothing,Jeans,42229.55,16.11,5121.71,3,Net Banking,2024-11-17
6138,Phillip Spears,Salem,West,Furniture,Chair,43950.18,17.2,9055.47,8,UPI,2025-04-27
6139,Melissa Kennedy,Chennai,East,Furniture,Sofa,20654.04,25.56,3680.11,5,Cash,2025-08-03
6140,Melissa Hudson,Trichy,South,Electronics,Laptop,25834.77,14.25,1685.43,1,Card,2024-09-05
6141,Dr. Toni Hill,Trichy,West,Electronics,Headphones,42686.29,1.61,6365.69,6,UPI,2025-02-08
6142,Margaret Stewart,Madurai,West,Sports,Football,14409.07,6.37,3365.43,7,UPI,2025-02-06
6143,James Diaz,Tirunelveli,South,Electronics,Mobile,20101.83,9.26,3812.51,4,UPI,2024-06-13
6144,Jerry Morgan,Chennai,West,Furniture,Sofa,48524.39,10.93,9369.15,9,Card,2025-04-01
6145,Steven Benson,Trichy,East,Electronics,Laptop,28354.38,29.81,2089.25,4,Card,2025-03-28
6146,Jennifer Johnson,Chennai,East,Sports,Shoes,3015.59,10.55,600.63,9,Net Banking,2025-09-16
6147,Melissa Johnson,Coimbatore,North,Sports,Gym Bag,32253.01,16.56,2899.66,5,Card,2024-09-03
6148,Jason Martin,Chennai,East,Groceries,Rice,15209.94,0.4,2247.33,2,Card,2024-02-16
6149,Michael Robertson,Tirunelveli,West,Sports,Gym Bag,15371.95,8.88,3269.77,8,UPI,2024-01-16
6150,Lucas Fleming,Coimbatore,West,Clothing,Jacket,46592.62,29.49,8418.07,6,Cash,2025-11-26
6151,Anthony Wilson,Trichy,South,Furniture,Sofa,41615.57,22.5,8567.99,10,Cash,2024-12-09
6152,Kevin Campbell,Tirunelveli,East,Clothing,T-Shirt,19852.1,1.73,4847.15,6,Cash,2024-01-09
6153,Melanie Bonilla,Salem,East,Groceries,Snacks,4583.46,15.52,457.89,8,Cash,2025-08-25
6154,Olivia Ward,Chennai,West,Groceries,Snacks,4258.65,1.9,591.29,9,Card,2024-09-07
6155,Jessica Munoz,Tirunelveli,South,Electronics,Headphones,23951.2,23.91,1584.61,9,UPI,2025-12-23
6156,Cheryl Price,Salem,West,Groceries,Milk,34855.6,26.48,4387.95,3,Card,2025-04-27
6157,Michael Reynolds,Trichy,East,Sports,Shoes,8672.44,1.08,570.23,5,UPI,2025-04-22
